"","player_id","birth_date","first_name","height","last_name","name","position_abbreviation","salary","slug","playing_position_id","team_id"
"751","2f01f33c-f82d-4f22-8fe5-e31ddc25d01d","1979-08-27","Ladell",71,"Betts","Ladell Betts","RB",NA,"nfl-ladell-betts","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","a192531d-e60c-4256-8220-f3538dd8b020"
"755","1472ee3c-b6d3-4d7b-a690-147fc0f7a4c3","1991-08-28","E.J.",74,"Bibbs","E.J. Bibbs","TE",435000,"nfl-e-j-bibbs","05da6032-e719-4daf-8e6a-95a440e448ea","1c4f553a-bde3-4229-8565-9c40401a9956"
"756","6307754b-ef5d-4fb0-86b2-26b659996f70","1993-01-10","Kapri",71,"Bibbs","Kapri Bibbs","RB",0,"nfl-kapri-bibbs","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","62b050a0-42c8-4cdd-aaaf-1ee5bbb01bf3"
"762","49fe404b-fbba-4260-81e6-bb0b6dfd69ca","1983-02-19","Troy",77,"Bienemann","Troy Bienemann","TE",NA,"nfl-troy-bienemann","05da6032-e719-4daf-8e6a-95a440e448ea","77c57737-b688-4bbf-a127-7b7f0ef8bcdd"
"772","d2f13899-5bb3-436c-ae8b-a606171411fd","1993-05-17","Jace",69,"Billingsley","Jace Billingsley","WR",NA,"nfl-jace-billingsley","4934c69f-7843-4bab-97e8-8dc941a2a226","82fedbfa-8c2c-46cc-b02f-ea16abf5ffc9"
"776","b885b40f-0c75-4008-8543-45c7f8746eba","1991-01-20","Harvey",72,"Binford","Harvey Binford","WR",NA,"nfl-harvey-binford",NA,"77c57737-b688-4bbf-a127-7b7f0ef8bcdd"
"808","4f1eb23a-e5d4-4e82-89db-13ee06b5dc4c","1990-01-09","Justin",73,"Blackmon","Justin Blackmon","WR",2210999,"nfl-justin-blackmon","4934c69f-7843-4bab-97e8-8dc941a2a226","0fc8a1cb-bb61-4eba-b448-1d313813f0d1"
"822","6a868bc8-b1a0-4fe0-a463-cda0f063994a","1992-11-18","Issac",78,"Blakeney","Issac Blakeney","WR",0,"nfl-issac-blakeney","4934c69f-7843-4bab-97e8-8dc941a2a226","e5796fc5-4c5e-486d-a76d-5879fd2f5117"
"827","56e732da-ca27-4baa-9dc8-d558d9461d32","1990-06-08","Rob",76,"Blanchflower","Rob Blanchflower","TE",318000,"nfl-rob-blanchflower","05da6032-e719-4daf-8e6a-95a440e448ea","e5796fc5-4c5e-486d-a76d-5879fd2f5117"
"832","2521359a-af4b-4ec3-a9fe-d158d4f38f1f","1972-02-14","Drew",77,"Bledsoe","Drew Bledsoe","QB",NA,"nfl-drew-bledsoe","bca0ee16-51ba-4a18-9b2b-57412b101677","d61f132b-29f6-4140-847b-efb50ea9ccba"
"838","b957a30b-1071-41e2-a865-d41d348f4200","1986-12-05","LeGarrette",72,"Blount","LeGarrette Blount","RB",955882,"nfl-legarrette-blount","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","9990f062-0d8d-4dbf-82cc-73f3d5dfe532"
"839","0ae00cc8-6080-477e-b723-2067a3a5ee53","1991-04-27","Alfred",74,"Blue","Alfred Blue","RB",539483,"nfl-alfred-blue","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","545d6178-62b4-4e6e-a118-60e4f66d257d"
"842","e8444449-548a-4387-85a1-019c6b2d5bb9",NA,"Caleb",75,"Bluiett","Caleb Bluiett","TE",NA,"nfl-caleb-bluiett",NA,"0fc8a1cb-bb61-4eba-b448-1d313813f0d1"
"846","19542081-de71-4b06-b97d-04b3773c0d83","1993-12-12","C.J.",72,"Board","C.J. Board","WR",NA,"nfl-c-j-board",NA,"15cdbc22-7b1e-4012-a731-987ca52e3c05"
"863","95b5d206-0891-4fca-8557-280bc6939579","1993-10-16","Moritz",76,"Bohringer","Moritz Bohringer","WR",NA,"nfl-moritz-boehringer","4934c69f-7843-4bab-97e8-8dc941a2a226","273bc0eb-8984-4474-bbc8-5cce491aa662"
"865","627af8e7-d91c-4ef2-a184-e4e0ad61c306","1990-01-26","Brandon",71,"Bolden","Brandon Bolden","RB",1035000,"nfl-brandon-bolden","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","5546974d-27c2-4d93-a63e-d8320952e871"
"867","cabeb79d-12c5-4b53-885c-f47c2b268cfe","1995-04-04","Victor",68,"Bolden","Victor Bolden","WR",NA,"nfl-victor-bolden",NA,"62b050a0-42c8-4cdd-aaaf-1ee5bbb01bf3"
"869","afdb15db-cc14-4ebe-ac2c-83c13f87252c","1980-10-03","Anquan",73,"Boldin","Anquan Boldin","WR",6909000,"nfl-anquan-boldin","4934c69f-7843-4bab-97e8-8dc941a2a226","50990622-f5d7-4597-b9b3-c73c9be32af2"
"874","f6923610-7e6d-419c-bf58-2719ecb94092","1981-06-17","Kyle",75,"Boller","Kyle Boller","QB",NA,"nfl-kyle-boller","bca0ee16-51ba-4a18-9b2b-57412b101677","bf836ba5-77d0-4125-aa8a-ab785705eb29"
"876","88ea4f59-16ec-4d21-8043-4e16093f1709","1979-11-15","Brooks",72,"Bollinger","Brooks Bollinger","QB",NA,"nfl-brooks-bollinger","bca0ee16-51ba-4a18-9b2b-57412b101677","d61f132b-29f6-4140-847b-efb50ea9ccba"
"892","27bc3d66-1a58-4c6e-b879-c7836629d581","1992-12-27","Andrew",75,"Bonnet","Andrew Bonnet","RB",NA,"nfl-andrew-bonnet","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","9990f062-0d8d-4dbf-82cc-73f3d5dfe532"
"894","c3bf6ad4-7378-4c54-be13-bf7eeed74fa0","1992-05-27","Devontae",71,"Booker","Devontae Booker","RB",NA,"nfl-devontae-booker","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","6e1ae482-bd5e-40b3-a2d8-24c0a9eec333"
"902","3d7f60f8-a574-4f6e-9b75-4b7dbbbb276f","1991-09-13","Kadron",72,"Boone","Kadron Boone","WR",NA,"nfl-kadron-boone","4934c69f-7843-4bab-97e8-8dc941a2a226","47b8904b-4d56-481a-ab06-6e56dfe59f78"
"912","ed37f869-0981-4ccb-9faf-61c215f1a205","1992-04-28","Blake",77,"Bortles","Blake Bortles","QB",4694275,"nfl-blake-bortles","bca0ee16-51ba-4a18-9b2b-57412b101677","0fc8a1cb-bb61-4eba-b448-1d313813f0d1"
"917","1b9630f0-cba1-4bac-8398-efa5ac20f75e","1984-01-11","Kevin",78,"Boss","Kevin Boss","TE",NA,"nfl-kevin-boss","05da6032-e719-4daf-8e6a-95a440e448ea","3a857729-4c8c-4dde-9cad-359cab5990de"
"919","bb96a3fe-ec4e-4ef7-a2b6-4a9eaf64d946","1989-05-03","Brandon",75,"Bostick","Brandon Bostick","TE",0,"nfl-brandon-bostick","05da6032-e719-4daf-8e6a-95a440e448ea","8112be50-1ec2-47c0-ab27-b4fc4654aa5b"
"927","a381daca-eae4-4c9e-876f-19f2448014d5","1995-03-28","Joel",74,"Bouagnon","Joel Bouagnon","RB",NA,"nfl-joel-bouagnon",NA,"009ff336-845b-411b-8ee5-9b3089e99398"
"932","2108a599-5d9f-4436-84e1-af0e04b35993","1972-08-01","Todd",74,"Bouman","Todd Bouman","QB",NA,"nfl-todd-bouman","bca0ee16-51ba-4a18-9b2b-57412b101677","15cdbc22-7b1e-4012-a731-987ca52e3c05"
"934","d24ec742-e500-4906-a375-7c4361f4ee52","1995-08-04","Kendrick",73,"Bourne","Kendrick Bourne","WR",NA,"nfl-kendrick-bourne",NA,"62b050a0-42c8-4cdd-aaaf-1ee5bbb01bf3"
"939","bb382bd4-8276-4a67-b067-c99077738004","1984-09-21","Dwayne",74,"Bowe","Dwayne Bowe","WR",4500000,"nfl-dwayne-bowe","4934c69f-7843-4bab-97e8-8dc941a2a226","ecf6a705-7a54-4f36-9dcd-09a0c53e733b"
"950","ad16518f-97a4-48db-b67a-5903dc9d01be","1994-01-30","Braedon",75,"Bowman","Braedon Bowman","TE",NA,"nfl-braedon-bowman","05da6032-e719-4daf-8e6a-95a440e448ea","a192531d-e60c-4256-8220-f3538dd8b020"
"956","b2b75ca5-40fd-467f-908a-b1b51c98fb18","1991-05-06","Josh",71,"Boyce","Josh Boyce","WR",0,"nfl-josh-boyce","4934c69f-7843-4bab-97e8-8dc941a2a226","ecf6a705-7a54-4f36-9dcd-09a0c53e733b"
"965","7fb9fb6e-d198-4bfb-a245-37ba846d7616","1994-11-15","Tyler",74,"Boyd","Tyler Boyd","WR",NA,"nfl-tyler-boyd","4934c69f-7843-4bab-97e8-8dc941a2a226","6bb48096-ca08-40e3-8dd2-2d93d96e346e"
"971","3f8e4f18-af2d-466c-a5d4-09dbcbfeedaa","1989-11-04","Jarrett",74,"Boykin","Jarrett Boykin","WR",570000,"nfl-jarrett-boykin","4934c69f-7843-4bab-97e8-8dc941a2a226","50990622-f5d7-4597-b9b3-c73c9be32af2"
"973","28756f10-23d9-43e3-92de-27aca7eaf1f3","1993-08-22","Trevone",72,"Boykin","Trevone Boykin","QB",NA,"nfl-trevone-boykin","bca0ee16-51ba-4a18-9b2b-57412b101677","e6094723-20f3-417a-87d2-1ccc0b7a6388"
"977","85dc261d-0dff-4abb-b88d-aa8fed512d43","1993-02-17","Nick",76,"Boyle","Nick Boyle","TE",476563,"nfl-nick-boyle","05da6032-e719-4daf-8e6a-95a440e448ea","15cdbc22-7b1e-4012-a731-987ca52e3c05"
"986","cc155c84-65b1-4e9c-90fa-59ac867fa215","1993-12-15","Marvin",69,"Bracy","Marvin Bracy","WR",NA,"nfl-marvin-bracy",NA,"557d1013-6b50-4998-885b-d121af071867"
"992","2b283f36-19f7-48fd-8c31-ed90990b91b2","1975-12-08","Corey",73,"Bradford","Corey Bradford","WR",NA,"nfl-corey-bradford","4934c69f-7843-4bab-97e8-8dc941a2a226","82fedbfa-8c2c-46cc-b02f-ea16abf5ffc9"
"994","5ad0e7ad-088d-440a-8c75-fd4da75d47e3","1987-11-08","Sam",76,"Bradford","Sam Bradford","QB",18000000,"nfl-sam-bradford","bca0ee16-51ba-4a18-9b2b-57412b101677","273bc0eb-8984-4474-bbc8-5cce491aa662"
"1004","58edbe0f-5054-4465-bd34-a9d31dc78e01","1972-01-14","Kyle",78,"Brady","Kyle Brady","TE",NA,"nfl-kyle-brady","05da6032-e719-4daf-8e6a-95a440e448ea","5546974d-27c2-4d93-a63e-d8320952e871"
"1005","ffcfbd13-fa68-403b-b38f-3939d2a11888","1977-08-03","Tom",76,"Brady","Tom Brady","QB",14000000,"nfl-tom-brady","bca0ee16-51ba-4a18-9b2b-57412b101677","5546974d-27c2-4d93-a63e-d8320952e871"
"1014","15538d5f-3282-4f77-aa3b-ad393eee8017","1979-07-18","Deion",69,"Branch","Deion Branch","WR",NA,"nfl-deion-branch","4934c69f-7843-4bab-97e8-8dc941a2a226","5546974d-27c2-4d93-a63e-d8320952e871"
"1015","e835b6e0-2fc5-4c43-b933-e452188c7646","1994-01-19","Marcelis",71,"Branch","Marcelis Branch","RB",NA,"nfl-jamaal-branch","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","c1618ca6-3dad-485d-b237-ad34f8d0bf83"
"1020","494f9419-2dda-4375-8d6a-2709414632a4","1984-10-21","Tom",77,"Brandstater","Tom Brandstater","QB",NA,"nfl-tom-brandstater","bca0ee16-51ba-4a18-9b2b-57412b101677","3f53d6c3-46ae-4a68-833e-fc29c8ecbdb2"
"1024","dedf3d69-9197-4aea-bb1f-a04b0653221e","1991-07-03","Cameron",77,"Brate","Cameron Brate","TE",112200,"nfl-cameron-brate","05da6032-e719-4daf-8e6a-95a440e448ea","0d0cfd49-bea6-4ad0-a263-5a350865b99e"
"1028","0cd7ea9f-252d-43ed-a22b-7475d6072743","1994-02-07","Ben",76,"Braunecker","Ben Braunecker","TE",NA,"nfl-ben-braunecker","05da6032-e719-4daf-8e6a-95a440e448ea","009ff336-845b-411b-8ee5-9b3089e99398"
"1029","cd988821-8dae-48f9-9c36-d76bc3bdbc41","1993-09-28","Daniel",70,"Braverman","Daniel Braverman","WR",NA,"nfl-daniel-braverman","4934c69f-7843-4bab-97e8-8dc941a2a226","009ff336-845b-411b-8ee5-9b3089e99398"
"1031","65aa2e63-d7e6-4b1d-8d0d-17f3d219a2d0","1993-04-28","Quan",70,"Bray","Quan Bray","WR",0,"nfl-quan-bray","4934c69f-7843-4bab-97e8-8dc941a2a226","557d1013-6b50-4998-885b-d121af071867"
"1033","9e58e772-1e32-4e57-9461-54f52e44ea8d","1991-12-27","Tyler",78,"Bray","Tyler Bray","QB",0,"nfl-tyler-bray","bca0ee16-51ba-4a18-9b2b-57412b101677","3a857729-4c8c-4dde-9cad-359cab5990de"
"1036","19e1c0ac-0bee-42c7-9ad2-5803ca816d41","1989-03-15","LaVon",71,"Brazill","LaVon Brazill","WR",NA,"nfl-lavon-brazill","4934c69f-7843-4bab-97e8-8dc941a2a226","557d1013-6b50-4998-885b-d121af071867"
"1040","33a5688e-5da8-4dee-85c1-c94286bcaa2d","1979-01-15","Drew",72,"Brees","Drew Brees","QB",26400000,"nfl-drew-brees","bca0ee16-51ba-4a18-9b2b-57412b101677","a192531d-e60c-4256-8220-f3538dd8b020"
"1041","d636d421-d348-43dc-98e8-ed32cab8dee2","1995-02-28","Matt",71,"Breida","Matt Breida","RB",NA,"nfl-matt-breida",NA,"62b050a0-42c8-4cdd-aaaf-1ee5bbb01bf3"
"1046","5d2b23fd-5fdb-4c7d-9a27-556f95810f96","1993-08-06","K.J.",76,"Brent","K.J. Brent","WR",NA,"nfl-k-j-brent","4934c69f-7843-4bab-97e8-8dc941a2a226","bf836ba5-77d0-4125-aa8a-ab785705eb29"
"1060","e17d7758-030a-440f-bcfe-8e5c9f50dfc3","1992-11-10","Teddy",74,"Bridgewater","Teddy Bridgewater","QB",1556705,"nfl-teddy-bridgewater","bca0ee16-51ba-4a18-9b2b-57412b101677","273bc0eb-8984-4474-bbc8-5cce491aa662"
"1080","a256d122-e26c-4ef3-8a76-7956a7aa762c","1992-12-11","Jacoby",76,"Brissett","Jacoby Brissett","QB",NA,"nfl-jacoby-brissett","bca0ee16-51ba-4a18-9b2b-57412b101677","5546974d-27c2-4d93-a63e-d8320952e871"
"1083","16dbe6bb-4a52-4c85-bc41-cde593d79ddd","1988-09-19","Kenny",75,"Britt","Kenny Britt","WR",4300000,"nfl-kenny-britt","4934c69f-7843-4bab-97e8-8dc941a2a226","ecf6a705-7a54-4f36-9dcd-09a0c53e733b"
"1097","ee684b85-b2ec-4e94-b257-fc7b0f07c754","1985-09-23","Brian",75,"Brohm","Brian Brohm","QB",NA,"nfl-brian-brohm","bca0ee16-51ba-4a18-9b2b-57412b101677","50990622-f5d7-4597-b9b3-c73c9be32af2"
"1116","f0e67efb-7306-4a13-816b-c13881cbdad3","1988-08-22","Jourdan",73,"Brooks","Jourdan Brooks","RB",NA,"nfl-jourdan-brooks","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","6bb48096-ca08-40e3-8dd2-2d93d96e346e"
"1120","190dc8b0-41cc-4bb2-b2f0-a283892f74bf","1993-02-01","Zac",73,"Brooks","Zac Brooks","RB",NA,"nfl-zac-brooks","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","6e1ae482-bd5e-40b3-a2d8-24c0a9eec333"
"1124","d0aaf7d6-d119-4077-8a98-1df71c641933","1982-11-04","Nehemiah",72,"Broughton","Nehemiah Broughton","RB",NA,"nfl-nehemiah-broughton","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","77c57737-b688-4bbf-a127-7b7f0ef8bcdd"
"1129","63feced4-b0f8-4e83-b25f-c672766557b2","1993-06-01","Algernon",72,"Brown","Algernon Brown","TE",NA,"nfl-tim-brown","05da6032-e719-4daf-8e6a-95a440e448ea","8112be50-1ec2-47c0-ab27-b4fc4654aa5b"
"1132","a43d9980-5ce9-4af0-978c-c634c1eb0bda","1988-07-10","Antonio",70,"Brown","Antonio Brown","WR",7120833,"nfl-antonio-brown","4934c69f-7843-4bab-97e8-8dc941a2a226","e5796fc5-4c5e-486d-a76d-5879fd2f5117"
"1139","3eb7e348-6a93-41f4-9286-8040dae347b4","1991-05-14","Bryce",72,"Brown","Bryce Brown","RB",660000,"nfl-bryce-brown","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","50990622-f5d7-4597-b9b3-c73c9be32af2"
"1144","6db58755-3aaa-43a7-b8eb-7bf366be2bd4","1981-04-17","Chris",75,"Brown","Chris Brown","RB",NA,"chris-brown","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","545d6178-62b4-4e6e-a118-60e4f66d257d"
"1145","a9d90fe2-2684-470f-9333-9102fe9d5c64",NA,"Chris",72,"Brown","Chris Brown","WR",NA,"nfl-chris-brown","4934c69f-7843-4bab-97e8-8dc941a2a226","6bb48096-ca08-40e3-8dd2-2d93d96e346e"
"1156","e8ac73cf-aae6-4135-b2b7-af9655c0a277","1992-05-26","Daniel",77,"Brown","Daniel Brown","WR",0,"nfl-daniel-brown","4934c69f-7843-4bab-97e8-8dc941a2a226","009ff336-845b-411b-8ee5-9b3089e99398"
"1157","3e3de549-106e-4fbf-9835-718bf14fdeb8","1991-09-21","Da'Ron",72,"Brown","Da'Ron Brown","WR",0,"nfl-da-ron-brown","4934c69f-7843-4bab-97e8-8dc941a2a226","d1f76207-7303-484f-a25f-b00d1eb46ecd"
"1161","fc5d7cc7-3b6f-4507-8317-a18a2c569024","1978-05-12","Dee",70,"Brown","Dee Brown","RB",NA,"nfl-dee-brown","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","3a857729-4c8c-4dde-9cad-359cab5990de"
"1163","d5bc5d36-28b3-40d3-b7f8-e4bdec3fd5cd","1987-04-11","Donald",70,"Brown","Donald Brown","RB",4083333,"nfl-donald-brown","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","5546974d-27c2-4d93-a63e-d8320952e871"
"1170","7c7f55ef-9a67-410c-8384-b31f6bd0b12f","1993-12-01","Fred",73,"Brown","Fred Brown","WR",NA,"nfl-fred-brown",NA,"557d1013-6b50-4998-885b-d121af071867"
"1171","44be8869-0a9e-43c3-8958-2a602a1273fb","1986-06-24","Freddie",76,"Brown","Freddie Brown","WR",NA,"nfl-freddie-brown","4934c69f-7843-4bab-97e8-8dc941a2a226","557d1013-6b50-4998-885b-d121af071867"
"1178","4b6f5722-e680-4e4f-a922-868aa587f7d7","1990-01-08","Jaron",74,"Brown","Jaron Brown","WR",588000,"nfl-jaron-brown","4934c69f-7843-4bab-97e8-8dc941a2a226","77c57737-b688-4bbf-a127-7b7f0ef8bcdd"
"1186","7600385a-6eda-45ae-998f-717ff9bbcc2e","1990-04-03","John",71,"Brown","John Brown","WR",657725,"nfl-john-brown","4934c69f-7843-4bab-97e8-8dc941a2a226","77c57737-b688-4bbf-a127-7b7f0ef8bcdd"
"1203","a8af2877-5097-4907-8f61-a1047507c5a9","1987-03-11","Levi",76,"Brown","Levi Brown","QB",NA,"nfl-levi-brown-0e7685f7-6f2e-4838-a8ee-a49539969879","bca0ee16-51ba-4a18-9b2b-57412b101677","50990622-f5d7-4597-b9b3-c73c9be32af2"
"1204","15e0bd6f-5343-44ee-b024-37bc0dc38983","1991-09-24","Mack",71,"Brown","Mack Brown","RB",0,"nfl-mack-brown","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","1c4f553a-bde3-4229-8565-9c40401a9956"
"1205","67ce8a3e-bc0d-4a05-a0af-4d11e67fd8a7","1993-05-15","Malcolm",71,"Brown","Malcolm Brown","RB",112200,"nfl-malcolm-brown","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","3f53d6c3-46ae-4a68-833e-fc29c8ecbdb2"
"1210","ef7fa523-c90f-4530-ae9f-2e67ac55d681","1991-04-22","Marlon",77,"Brown","Marlon Brown","WR",969335,"nfl-marlon-brown","4934c69f-7843-4bab-97e8-8dc941a2a226","6e1ae482-bd5e-40b3-a2d8-24c0a9eec333"
"1218","afc6eff9-0dd6-437b-ab94-b0a5a1d12fc5","1991-12-16","Philly",71,"Brown","Philly Brown","WR",515000,"nfl-philly-brown","4934c69f-7843-4bab-97e8-8dc941a2a226","50990622-f5d7-4597-b9b3-c73c9be32af2"
"1224","10cfb1fb-8dc5-4fa7-9a30-cd1b48f6ce2b","1981-12-12","Ronnie",72,"Brown","Ronnie Brown","RB",855000,"nfl-ronnie-brown","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","545d6178-62b4-4e6e-a118-60e4f66d257d"
"1242","b20a9775-7c7a-4c2c-9958-1f4fa1d746af","1971-07-02","Troy",70,"Brown","Troy Brown","WR",NA,"nfl-troy-brown","4934c69f-7843-4bab-97e8-8dc941a2a226","5546974d-27c2-4d93-a63e-d8320952e871"
"1244","0d616370-494b-4407-9793-cdbc791de9ca","1989-01-25","Vincent",71,"Brown","Vincent Brown","WR",0,"nfl-vincent-brown","4934c69f-7843-4bab-97e8-8dc941a2a226","557d1013-6b50-4998-885b-d121af071867"
"1248","e59a4a25-7e81-4d05-a4f3-0b9cba868d09",NA,"Brandon",68,"Brown-Dukes","Brandon Brown-Dukes","RB",NA,"nfl-brandon-brown-dukes","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","e5796fc5-4c5e-486d-a76d-5879fd2f5117"
"1249","2dcb5170-1eb2-46b0-94fb-aad82326bc10",NA,"Benson",78,"Browne","Benson Browne","TE",NA,"nfl-benson-browne","05da6032-e719-4daf-8e6a-95a440e448ea","3f53d6c3-46ae-4a68-833e-fc29c8ecbdb2"
"1257","1fea8900-44e5-42bf-a306-b2607baa6391","1972-11-10","Isaac",72,"Bruce","Isaac Bruce","WR",NA,"nfl-isaac-bruce","4934c69f-7843-4bab-97e8-8dc941a2a226","62b050a0-42c8-4cdd-aaaf-1ee5bbb01bf3"
"1259","5c27a507-d3b4-41ac-8562-4d78b93ccdbc","1972-09-16","Mark",76,"Bruener","Mark Bruener","TE",NA,"nfl-mark-bruener","05da6032-e719-4daf-8e6a-95a440e448ea","545d6178-62b4-4e6e-a118-60e4f66d257d"
"1263","8257e43f-c139-48f3-87f9-cde77228b2fe","1970-09-17","Mark",73,"Brunell","Mark Brunell","QB",NA,"nfl-mark-brunell","bca0ee16-51ba-4a18-9b2b-57412b101677","8112be50-1ec2-47c0-ab27-b4fc4654aa5b"
"1266","e0ee16be-2fb9-4541-90bf-7fcebb02d27c","1987-07-23","David",74,"Bruton","David Bruton Jr.","WR",1650000,"nfl-david-bruton-jr","4934c69f-7843-4bab-97e8-8dc941a2a226","1c4f553a-bde3-4229-8565-9c40401a9956"
"1281","6623e21c-2ffe-4f32-96a8-7c27da8971c4","1988-11-04","Dez",74,"Bryant","Dez Bryant","WR",7000000,"nfl-dez-bryant","4934c69f-7843-4bab-97e8-8dc941a2a226","d61f132b-29f6-4140-847b-efb50ea9ccba"
"1287","e8210047-f3ac-40c2-907f-ad176e639e4e","1991-12-20","Martavis",76,"Bryant","Martavis Bryant","WR",499805,"nfl-martavis-bryant","4934c69f-7843-4bab-97e8-8dc941a2a226","e5796fc5-4c5e-486d-a76d-5879fd2f5117"
"1297","378d29c7-4b5f-482d-9301-f5cfc0660748",NA,"Collin",77,"Buchanan","Collin Buchanan","WR",NA,"nfl-will-buchanan","4934c69f-7843-4bab-97e8-8dc941a2a226","a192531d-e60c-4256-8220-f3538dd8b020"
"1304","a0646ec7-6b69-49d4-9ea3-4fae4defaf0a","1978-10-06","Correll",72,"Buckhalter","Correll Buckhalter","RB",NA,"nfl-correll-buckhalter","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","6e1ae482-bd5e-40b3-a2d8-24c0a9eec333"
"1316","4d49d795-2384-4bba-9997-30dffd92ad16","1977-04-05","Marc",75,"Bulger","Marc Bulger","QB",NA,"nfl-marc-bulger","bca0ee16-51ba-4a18-9b2b-57412b101677","15cdbc22-7b1e-4012-a731-987ca52e3c05"
"1332","3df348dc-49c0-40ca-9172-23dd3af71dea","1991-09-13","Quenton",74,"Bundrage","Quenton Bundrage","WR",NA,"nfl-quenton-bundrage","4934c69f-7843-4bab-97e8-8dc941a2a226","545d6178-62b4-4e6e-a118-60e4f66d257d"
"1333","81769d5c-eab9-4ac9-8621-13c83e957751","1994-08-05","Marquis",76,"Bundy","Marquis Bundy","WR",NA,"nfl-marquis-bundy","4934c69f-7843-4bab-97e8-8dc941a2a226","77c57737-b688-4bbf-a127-7b7f0ef8bcdd"
"1336","c3c9bb7f-0564-41ad-8db3-f034feb55ec6","1993-12-23","Aaron",73,"Burbridge","Aaron Burbridge","WR",NA,"nfl-aaron-burbridge","4934c69f-7843-4bab-97e8-8dc941a2a226","62b050a0-42c8-4cdd-aaaf-1ee5bbb01bf3"
"1346","1a50fc0d-f09d-41bd-a4df-5949265ac0fe","1990-07-02","Rex",70,"Burkhead","Rex Burkhead","HB",610550,"nfl-rex-burkhead","ade966f1-3c41-435a-9015-6c595cdb8383","5546974d-27c2-4d93-a63e-d8320952e871"
"1347","77970259-4cdf-4418-8b5e-7068ecb65e88","1993-11-01","Brandon",69,"Burks","Brandon Burks","RB",NA,"nfl-brandon-burks","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","8112be50-1ec2-47c0-ab27-b4fc4654aa5b"
"1360","e68e71cc-c061-47a7-9f1a-e1243c4c1366","1994-03-16","Barrett",76,"Burns","Barrett Burns","TE",NA,"nfl-barrett-burns",NA,"15cdbc22-7b1e-4012-a731-987ca52e3c05"
"1366","2a9e287e-4918-4715-b10b-53c949f288a3","1977-08-12","Plaxico",77,"Burress","Plaxico Burress","WR",NA,"nfl-plaxico-burress","4934c69f-7843-4bab-97e8-8dc941a2a226","e5796fc5-4c5e-486d-a76d-5879fd2f5117"
"1369","508c84fe-9992-4e64-a211-92084a89393a","1991-12-08","Isaiah",70,"Burse","Isaiah Burse","WR",0,"nfl-isaiah-burse","4934c69f-7843-4bab-97e8-8dc941a2a226","d1f76207-7303-484f-a25f-b00d1eb46ecd"
"1372","5273642e-5ec8-4bf2-a232-bfb5704ed27b","1994-07-12","Deante",74,"Burton","Deante Burton","WR",NA,"nfl-deante-burton",NA,"c1618ca6-3dad-485d-b237-ad34f8d0bf83"
"1378","35a2a8da-46f4-4927-b9b0-f58404ca8616","1989-12-11","Stephen",73,"Burton","Stephen Burton","WR",NA,"nfl-stephen-burton","4934c69f-7843-4bab-97e8-8dc941a2a226","273bc0eb-8984-4474-bbc8-5cce491aa662"
"1379","d6cb2aa7-1c67-4741-9f8c-afe0669709e4","1991-10-29","Trey",75,"Burton","Trey Burton","TE",512500,"nfl-trey-burton","05da6032-e719-4daf-8e6a-95a440e448ea","9990f062-0d8d-4dbf-82cc-73f3d5dfe532"
"1387","8558a8fb-4d9f-4441-b1b0-f35f4f2aa35e","1985-03-02","Reggie",72,"Bush","Reggie Bush","RB",2406250,"nfl-reggie-bush","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","50990622-f5d7-4597-b9b3-c73c9be32af2"
"1393","511014d0-46e5-4e4b-a6cb-059b358ccece","1994-04-12","Adam",77,"Butler","Adam Butler","WR",0,"nfl-james-butler","4934c69f-7843-4bab-97e8-8dc941a2a226","5546974d-27c2-4d93-a63e-d8320952e871"
"1395","f840c31d-0b25-4c4e-a8ce-3fe810cc9f99","1990-01-29","Brice",75,"Butler","Brice Butler","WR",550588,"nfl-brice-butler","4934c69f-7843-4bab-97e8-8dc941a2a226","d61f132b-29f6-4140-847b-efb50ea9ccba"
"1396","7cfcbebe-caef-44a3-9f0c-5437b3941d87","1987-08-21","Carson",76,"Butler","Carson Butler","TE",NA,"nfl-carson-butler","05da6032-e719-4daf-8e6a-95a440e448ea","5546974d-27c2-4d93-a63e-d8320952e871"
